actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Armed opposition groups,Unknown,3/14/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,3/18/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,3/27/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,3/30/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,4/9/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,4/16/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,4/17/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,4/28/14,Shooting,2,0,4,0
Armed opposition groups,Unknown,5/20/14,Shelling,0,0,4,0
Armed opposition groups,Unknown,6/2/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,6/8/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,6/15/14,Field Execution,0,0,4,0
Armed opposition groups,Unknown,6/17/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,6/19/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,6/26/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,7/23/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,7/24/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,7/25/14,Explosion,0,0,4,0
Armed opposition groups,Unknown,7/30/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,9/10/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,9/22/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,10/3/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,10/14/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,10/16/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,10/27/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,10/28/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,11/8/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,11/22/14,Shooting,0,0,4,0
Armed opposition groups,Unknown,12/23/14,Shooting,0,0,4,0
International coalition forces,Aleppo,11/6/14,Warplane shelling,0,2,4,0
International coalition forces,Aleppo,11/10/14,Warplane shelling,0,0,4,0
Syrian government and affiliated militias,Aleppo,3/18/14,Warplane shelling,0,3,4,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/24/14,Shelling,0,1,4,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/21/14,Shelling,0,0,3,75
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/28/14,Field Execution,0,0,3,24
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/9/14,Shooting,0,0,3,24
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/1/14,Kidnapping - Torture,0,0,3,21
Syrian government and affiliated militias,Damascus Suburbs,4/15/14,Shooting,0,3,3,18
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/30/14,Kidnapping - Execution,0,0,3,18
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/9/14,Shooting,0,3,3,18
The organization of the Islamic State in Iraq and the Levant - ISIS,Idlib,1/14/14,Explosion,0,0,3,18
Syrian government and affiliated militias,Homs,6/14/14,Shooting,0,0,3,15
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/1/14,Shooting,0,0,3,15
Syrian government and affiliated militias,Damascus Suburbs,3/16/14,Shelling,0,0,3,12
Syrian government and affiliated militias,Damascus Suburbs,4/7/14,Shooting,0,0,3,12
Syrian government and affiliated militias,Daraa,3/11/14,Shooting,0,3,3,12
Syrian government and affiliated militias,Homs,3/21/14,Shooting,0,3,3,12
Syrian government and affiliated militias,Homs,4/21/14,Shelling,0,0,3,12
Syrian government and affiliated militias,Homs,6/11/14,Shooting,3,0,3,12
Syrian government and affiliated militias,Damascus Suburbs,3/10/14,Shelling,0,0,3,9
Syrian government and affiliated militias,Damascus Suburbs,4/24/14,Shooting,0,3,3,9
Syrian government and affiliated militias,Daraa,3/17/14,Shooting,0,0,3,9
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/4/14,Shooting,0,3,3,9
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/17/14,Shooting,0,0,3,9
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,5/29/14,Field Execution,0,0,3,9
Syrian government and affiliated militias,Damascus Suburbs,4/11/14,Shooting,0,3,3,6
Syrian government and affiliated militias,Daraa,12/25/14,Shooting,0,0,3,6
Syrian government and affiliated militias,Daraa,12/29/14,Shelling,0,3,3,6
Syrian government and affiliated militias,Homs,3/8/14,Shooting,3,0,3,6
Syrian government and affiliated militias,Homs,4/13/14,Shelling,0,0,3,6
Syrian government and affiliated militias,Idlib,3/8/14,Shooting,3,0,3,6
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/24/14,Kidnapping - Execution,0,0,3,6
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/7/14,Kidnapping - Execution,0,0,3,6
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,7/14/14,Kidnapping - Execution,0,0,3,6
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,10/18/14,Kidnapping - Execution,0,0,3,6
Armed opposition groups,Daraa,5/8/14,Shooting,0,0,3,3
Not identified,Aleppo,2/23/14,Shooting,0,0,3,3
Not identified,Idlib,9/11/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Aleppo,3/20/14,Warplane shelling,0,0,3,3
Syrian government and affiliated militias,Damascus,3/9/14,Shelling,0,0,3,3
Syrian government and affiliated militias,Damascus,4/14/14,Warplane shelling,0,0,3,3
Syrian government and affiliated militias,Damascus Suburbs,5/12/14,Shelling,0,3,3,3
Syrian government and affiliated militias,Damascus Suburbs,6/12/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Damascus Suburbs,6/13/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Damascus Suburbs,6/21/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Damascus Suburbs,6/26/14,Shooting,0,3,3,3
Syrian government and affiliated militias,Damascus Suburbs,7/8/14,Explosion,0,0,3,3
Syrian government and affiliated militias,Damascus Suburbs,8/3/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Damascus Suburbs,11/29/14,Other,0,3,3,3
Syrian government and affiliated militias,Daraa,5/9/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Daraa,7/9/14,Shelling,0,0,3,3
Syrian government and affiliated militias,Hama,4/6/14,Shelling,3,0,3,3
Syrian government and affiliated militias,Hama,4/23/14,Shooting,0,0,3,3
Syrian government and affiliated militias,Hama,4/25/14,Shelling,0,3,3,3
Syrian government and affiliated militias,Homs,4/25/14,Shelling,0,0,3,3
Syrian government and affiliated militias,Homs,6/20/14,Warplane shelling,0,0,3,3
Syrian government and affiliated militias,Homs,11/14/14,Warplane shelling,0,3,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/12/14,Field Execution,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/7/14,Kidnapping - Execution,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/7/14,Shelling,3,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/19/14,Shooting,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/15/14,Kidnapping - Execution,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/28/14,Explosion,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/10/14,Kidnapping - Execution,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/17/14,Kidnapping - Execution,0,3,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,6/19/14,Shooting,3,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/6/14,Shooting,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,2/9/14,Kidnapping - Torture,0,0,3,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Idlib,1/30/14,Shooting,0,0,3,3
Al-Nusra Front,Daraa,7/1/14,Field Execution,0,0,3,0
Al-Nusra Front,Homs,8/22/14,Kidnapping - Execution,0,0,3,0
Al-Nusra Front,Idlib,10/30/14,Kidnapping - Torture,0,0,3,0
Armed opposition groups,Aleppo,3/27/14,Shooting,0,0,3,0
Armed opposition groups,Aleppo,9/22/14,Shooting,0,3,3,0
Armed opposition groups,Aleppo,12/9/14,Shelling,0,0,3,0
Armed opposition groups,Damascus,6/27/14,Kidnapping - Torture,0,0,3,0
Armed opposition groups,Damascus,8/1/14,Field Execution,0,0,3,0
Armed opposition groups,Daraa,7/14/14,Shooting,0,0,3,0
Armed opposition groups,Daraa,10/19/14,Shooting,0,0,3,0
Armed opposition groups,Homs,8/1/14,Field Execution,0,0,3,0
Not identified,Aleppo,1/4/14,Shooting,0,0,3,0
Not identified,Aleppo,1/5/14,Shooting,0,0,3,0
Not identified,Aleppo,1/9/14,Shooting,0,0,3,0
Not identified,Aleppo,1/12/14,Field Execution,0,0,3,0
Not identified,Aleppo,1/19/14,Shooting,0,3,3,0
Not identified,Aleppo,1/23/14,Field Execution,0,0,3,0
Not identified,Aleppo,1/29/14,Shooting,0,0,3,0
Not identified,Aleppo,2/2/14,Shooting,0,0,3,0
Not identified,Aleppo,2/4/14,Shooting,0,0,3,0
Not identified,Aleppo,2/6/14,Shooting,0,0,3,0
Not identified,Aleppo,2/8/14,Shelling,0,0,3,0
Not identified,Aleppo,2/13/14,Shooting,0,0,3,0
Not identified,Aleppo,2/18/14,Shooting,3,0,3,0
Not identified,Aleppo,2/22/14,Shooting,0,0,3,0
Not identified,Aleppo,2/25/14,Shooting,0,0,3,0
Not identified,Aleppo,3/9/14,Other,0,0,3,0
Not identified,Aleppo,3/16/14,Shooting,0,0,3,0
Not identified,Aleppo,3/21/14,Explosion,0,0,3,0
Not identified,Aleppo,3/27/14,Shooting,0,0,3,0
Not identified,Aleppo,4/11/14,Shooting,0,0,3,0
Not identified,Aleppo,5/9/14,Shooting,0,0,3,0
Not identified,Aleppo,5/26/14,Shooting,0,0,3,0
Not identified,Aleppo,6/2/14,Shooting,0,0,3,0
Not identified,Aleppo,6/4/14,Shooting,0,3,3,0
Not identified,Aleppo,6/20/14,Kidnapping - Execution,0,0,3,0
Not identified,Aleppo,7/9/14,Shooting,0,0,3,0
Not identified,Aleppo,7/10/14,Shooting,0,0,3,0
Not identified,Aleppo,7/19/14,Shooting,0,0,3,0
Not identified,Aleppo,7/21/14,Shooting,0,0,3,0
Not identified,Aleppo,7/26/14,Shooting,0,0,3,0
Not identified,Aleppo,7/31/14,Other,3,0,3,0
Not identified,Aleppo,8/25/14,Shooting,3,0,3,0
Not identified,Aleppo,8/30/14,Shooting,0,0,3,0
Not identified,Aleppo,10/11/14,Shooting,0,0,3,0
Not identified,Aleppo,11/14/14,Shooting,0,0,3,0
Not identified,Aleppo,12/7/14,Field Execution,0,0,3,0
Not identified,Aleppo,12/9/14,Shooting,0,0,3,0
Not identified,Aleppo,12/10/14,Kidnapping - Execution,0,0,3,0
Not identified,Damascus,5/30/14,Shooting,0,0,3,0
Not identified,Damascus,6/16/14,Shooting,0,0,3,0
Not identified,Damascus,7/9/14,Shooting,0,0,3,0
Not identified,Damascus,8/21/14,Shooting,0,0,3,0
Not identified,Damascus,10/11/14,Shooting,3,0,3,0
Not identified,Damascus,11/29/14,Shooting,0,0,3,0
Not identified,Damascus,12/20/14,Shooting,0,0,3,0
Not identified,Damascus,12/23/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,1/17/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,2/15/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,2/28/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,3/2/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,5/1/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,8/3/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,8/13/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,8/28/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,9/21/14,Shooting,0,3,3,0
Not identified,Damascus Suburbs,10/19/14,Kidnapping - Torture,0,0,3,0
Not identified,Damascus Suburbs,10/21/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,10/24/14,Shelling,0,0,3,0
Not identified,Damascus Suburbs,11/11/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,11/14/14,Field Execution,0,0,3,0
Not identified,Damascus Suburbs,12/9/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,12/19/14,Shooting,0,0,3,0
Not identified,Damascus Suburbs,12/20/14,Shooting,0,3,3,0
Not identified,Daraa,3/1/14,Shooting,0,0,3,0
Not identified,Daraa,3/2/14,Shooting,0,0,3,0
Not identified,Daraa,3/4/14,Kidnapping - Torture,0,0,3,0
Not identified,Daraa,6/2/14,Shooting,0,3,3,0
Not identified,Daraa,6/27/14,Shooting,0,0,3,0
Not identified,Daraa,7/21/14,Shooting,0,0,3,0
Not identified,Daraa,7/30/14,Shooting,0,3,3,0
Not identified,Daraa,8/9/14,Shooting,0,0,3,0
Not identified,Daraa,11/4/14,Shooting,0,0,3,0
Not identified,Daraa,12/31/14,Shooting,0,0,3,0
Not identified,Deir Ezzor,1/29/14,Shelling,3,0,3,0
Not identified,Deir Ezzor,4/30/14,Shooting,0,3,3,0
Not identified,Deir Ezzor,5/11/14,Shooting,0,0,3,0
Not identified,Deir Ezzor,5/20/14,Explosion,0,0,3,0
Not identified,Deir Ezzor,5/26/14,Shooting,0,0,3,0
Not identified,Deir Ezzor,6/1/14,Shooting,0,0,3,0
Not identified,Deir Ezzor,6/4/14,Shooting,0,0,3,0
Not identified,Deir Ezzor,6/7/14,Shooting,3,0,3,0
Not identified,Deir Ezzor,6/17/14,Explosion,0,0,3,0
Not identified,Deir Ezzor,6/21/14,Explosion,0,3,3,0
Not identified,Deir Ezzor,6/23/14,Shooting,0,0,3,0
Not identified,Deir Ezzor,12/15/14,Shooting,0,0,3,0
Not identified,Hama,3/3/14,Field Execution,0,0,3,0
Not identified,Hama,4/20/14,Kidnapping - Torture,0,0,3,0
Not identified,Hama,8/21/14,Explosion,0,0,3,0
Not identified,Hama,11/28/14,Shooting,0,0,3,0
Not identified,Hama,12/2/14,Shooting,0,0,3,0
Not identified,Hasakeh,3/27/14,Shooting,0,0,3,0
Not identified,Hasakeh,12/23/14,Shooting,0,0,3,0
Not identified,Hasakeh,12/30/14,Shooting,0,0,3,0
Not identified,Hasakeh,12/31/14,Shooting,0,3,3,0
Not identified,Homs,7/4/14,Shooting,0,0,3,0
Not identified,Homs,10/2/14,Other,0,0,3,0
Not identified,Homs,10/23/14,Kidnapping - Execution,0,0,3,0
Not identified,Idlib,1/19/14,Shooting,3,0,3,0
Not identified,Idlib,1/22/14,Shooting,0,3,3,0
Not identified,Idlib,1/23/14,Shooting,0,0,3,0
Not identified,Idlib,3/6/14,Shooting,0,0,3,0
Not identified,Idlib,3/21/14,Shooting,0,0,3,0
Not identified,Idlib,7/13/14,Shooting,0,0,3,0
Not identified,Idlib,8/7/14,Shooting,0,0,3,0
Not identified,Idlib,8/17/14,Shooting,0,0,3,0
Not identified,Idlib,8/26/14,Shooting,0,0,3,0
Not identified,Idlib,10/27/14,Shooting,0,0,3,0
Not identified,Lattakia,3/21/14,Shooting,3,0,3,0
Not identified,Lattakia,11/26/14,Shooting,3,0,3,0
Not identified,Quneitra,12/18/14,Shooting,0,0,3,0
Not identified,Raqqa,1/15/14,Shooting,0,0,3,0
Not identified,Raqqa,2/12/14,Shooting,0,0,3,0
Not identified,Raqqa,5/24/14,Shooting,0,0,3,0
Not identified,Raqqa,6/21/14,Kidnapping - Torture,0,0,3,0
Not identified,Raqqa,6/29/14,Shooting,0,0,3,0
Not identified,Raqqa,7/24/14,Shooting,0,0,3,0
Russian troops,Aleppo,8/20/14,Shooting,0,3,3,0
Self administration forces,Aleppo,5/4/14,Kidnapping - Torture,0,0,3,0
Self administration forces,Hasakeh,12/16/14,Kidnapping - Torture,0,3,3,0
Syrian government and affiliated militias,Aleppo,1/3/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Aleppo,3/10/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Aleppo,4/3/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Aleppo,4/10/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Aleppo,4/13/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Aleppo,5/12/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Aleppo,7/6/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Aleppo,7/13/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Aleppo,7/16/14,Shelling,0,3,3,0
Syrian government and affiliated militias,Damascus,3/20/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Damascus,3/22/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Damascus,4/3/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Damascus,4/6/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Damascus,4/12/14,Shelling,0,3,3,0
Syrian government and affiliated militias,Damascus,9/7/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus,11/13/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Damascus,11/27/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,1/15/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,1/16/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,1/22/14,Shelling,3,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,3/8/14,Shooting,0,3,3,0
Syrian government and affiliated militias,Damascus Suburbs,3/22/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,4/28/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,6/2/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,6/17/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,6/19/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,6/27/14,Other,0,3,3,0
Syrian government and affiliated militias,Damascus Suburbs,7/1/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,7/3/14,Explosion,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,7/4/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Damascus Suburbs,9/22/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,10/14/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,11/22/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,11/30/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Damascus Suburbs,12/2/14,Other,0,3,3,0
Syrian government and affiliated militias,Damascus Suburbs,12/6/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Damascus Suburbs,12/24/14,Other,0,3,3,0
Syrian government and affiliated militias,Damascus Suburbs,12/30/14,Other,0,3,3,0
Syrian government and affiliated militias,Daraa,4/6/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Daraa,4/12/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Daraa,4/21/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Daraa,5/10/14,Shelling,0,3,3,0
Syrian government and affiliated militias,Daraa,6/9/14,Detention - Torture - Execution,0,0,3,0
Syrian government and affiliated militias,Daraa,6/25/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Daraa,7/3/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Daraa,7/4/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Daraa,7/13/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Daraa,10/18/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Daraa,10/21/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Daraa,11/7/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Daraa,11/13/14,Field Execution,0,3,3,0
Syrian government and affiliated militias,Daraa,11/19/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Daraa,11/23/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Daraa,11/27/14,Field Execution,0,0,3,0
Syrian government and affiliated militias,Daraa,12/9/14,Other,0,0,3,0
Syrian government and affiliated militias,Daraa,12/14/14,Shelling,0,3,3,0
Syrian government and affiliated militias,Daraa,12/26/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Deir Ezzor,4/17/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Hama,2/7/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Hama,4/21/14,Explosion,0,3,3,0
Syrian government and affiliated militias,Hama,7/1/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Hama,7/24/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Hama,8/9/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Hama,8/25/14,Detention - Torture,0,0,3,0
Syrian government and affiliated militias,Hama,9/10/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Hama,9/12/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Hama,9/15/14,Shooting,0,0,3,0
Syrian government and affiliated militias,Hama,9/23/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Hama,10/29/14,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Homs,2/6/14,Warplane shelling,0,3,3,0
Syrian government and affiliated militias,Homs,4/2/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Homs,4/9/14,Shelling,0,0,3,0
Syrian government and affiliated militias,Homs,4/12/14,Shelling,3,0,3,0
