actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Syrian government and affiliated militias,Deir Ezzor,7/14/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,8/2/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,8/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,8/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,8/13/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,9/14/16,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,10/30/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,11/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,12/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,12/12/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,2/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/2/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/9/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/14/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/17/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/26/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/29/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,5/5/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,5/9/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,5/11/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,5/23/16,Explosion,0,0,0,3
Syrian government and affiliated militias,Hama,5/26/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,6/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,6/26/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/2/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/9/16,Shelling,0,0,0,3
Syrian government and affiliated militias,Hama,7/12/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/15/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/17/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/20/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/22/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/28/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/8/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/13/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/14/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/17/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/21/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/23/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/27/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/30/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,9/15/16,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Hama,9/24/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,10/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,10/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,10/16/16,Kidnapping - Execution,0,0,0,3
Syrian government and affiliated militias,Hama,10/18/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,10/21/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,10/31/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,11/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,11/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,12/5/16,Shelling,0,0,0,3
Syrian government and affiliated militias,Hama,12/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,12/15/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,12/21/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,12/22/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hasakeh,4/20/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hasakeh,5/5/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hasakeh,6/4/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hasakeh,6/14/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hasakeh,6/19/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Hasakeh,9/27/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,1/15/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,2/19/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,3/25/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,3/31/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,4/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,4/25/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,6/3/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,6/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,6/8/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,6/23/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,7/29/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,8/5/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,8/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,8/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,8/24/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,9/2/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,9/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,9/16/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,9/24/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,10/8/16,Shelling,0,0,0,3
Syrian government and affiliated militias,Homs,10/19/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,11/4/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,11/11/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,11/19/16,Field Execution,0,0,0,3
Syrian government and affiliated militias,Homs,11/25/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/2/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/3/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/9/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/12/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/14/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/20/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/27/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,2/6/16,Explosion,0,0,0,3
Syrian government and affiliated militias,Idlib,2/26/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,3/8/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/25/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/30/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,5/10/16,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Idlib,5/18/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,7/24/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,7/25/16,Unknown,0,0,0,3
Syrian government and affiliated militias,Idlib,7/27/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,8/4/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,10/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,10/16/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,10/22/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,10/25/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,11/15/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,11/20/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,12/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,12/3/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,4/7/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,4/12/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,4/19/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,4/22/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,4/25/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,5/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,5/18/16,Shelling,0,0,0,3
Syrian government and affiliated militias,Lattakia,5/19/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,5/23/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,6/5/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,6/6/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,6/15/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,6/22/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,7/1/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,8/9/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,8/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,10/24/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,11/23/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,4/10/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,4/27/16,Shelling,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,6/4/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,6/19/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,8/29/16,Explosion,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,9/12/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Quneitra,7/29/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Quneitra,9/28/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Raqqa,7/23/16,Shelling,0,0,0,3
Syrian government and affiliated militias,Sweida,9/9/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Tartous,10/12/16,Shooting,0,0,0,3
Syrian government and affiliated militias,Unknown,8/15/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/4/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/6/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/10/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/13/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/14/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/15/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/29/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/24/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/1/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/8/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/12/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/16/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/19/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,5/2/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,5/19/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,5/22/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/6/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/9/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/25/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/3/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/14/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/18/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/2/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/4/16,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/5/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/12/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/20/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,1/14/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,1/31/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,2/17/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,3/3/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,3/9/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/10/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/26/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,5/20/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,5/23/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,7/23/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,9/4/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,10/9/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,1/24/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/20/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/23/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/24/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/28/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/29/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,5/9/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,5/18/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,5/19/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/13/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/19/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/20/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/25/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/28/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/2/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/11/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,9/4/16,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,9/5/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,9/6/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,9/15/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,9/21/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,10/12/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,10/17/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,11/10/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,11/12/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,3/14/16,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,3/19/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,3/25/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,3/26/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,3/27/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,3/29/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/2/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/4/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/8/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/9/16,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,5/1/16,Shooting,0,0,0,3
